"Кандидат","Графік","% ЗА","Голосів ЗА","tvo","candidate_url","percent_counted"
"Биструшкін Ярослав Олександрович, політична партія Всеукраїнське об’єднання ""Батьківщина""",NA,"6,00","4 734","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19034.html","100,00"
"Мотуз Вадим Валерійович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"4,44","3 503","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19561.html","100,00"
"Колесник Данило Сергійович, самовисування",NA,"2,60","2 057","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21707.html","100,00"
"Онуфрійчук Вадим Михайлович, самовисування",NA,"2,50","1 974","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17323.html","100,00"
"Сухарський Олександр Вікторович, самовисування",NA,"2,04","1 615","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15670.html","100,00"
"Степаненко Віктор Валерійович, самовисування",NA,"2,01","1 593","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21586.html","100,00"
"Лоєнко Олександр Володимирович, політична партія ""Громадянська позиція""",NA,"1,78","1 410","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=16450.html","100,00"
"Багіров Артем Григорович, Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""",NA,"1,11","878","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21521.html","100,00"
"Гревцова Радмила Юріївна, самовисування",NA,"0,88","699","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18438.html","100,00"
"Кириленко Сергій Миколайович, самовисування",NA,"0,87","691","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17919.html","100,00"
"Стефурак Олена Едуардівна, Політична партія ""Сила Людей""",NA,"0,77","614","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19871.html","100,00"
"Троценко Сергій Миколайович, Політична Партія ""ПАТРІОТ""",NA,"0,64","508","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21454.html","100,00"
"Чубатенко Олександр Миколайович, самовисування",NA,"0,37","293","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20470.html","100,00"
"Бардаш Олександр Вікторович, самовисування",NA,"0,26","212","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19850.html","100,00"
"Волошко Олена Володимирівна, самовисування",NA,"0,19","152","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21376.html","100,00"
"Вороненко Вікторія Сергіївна, самовисування",NA,"0,16","132","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19426.html","100,00"
"Саргсян Аршак Ашотович, самовисування",NA,"0,13","108","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21700.html","100,00"
"Примачок Микола Миколайович, самовисування",NA,"0,13","105","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19902.html","100,00"
"Корнєєва Валерія Юріївна, самовисування",NA,"0,13","104","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18383.html","100,00"
"Карпич Ростислав Романович, самовисування",NA,"0,10","82","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15342.html","100,00"
"Прокопенко Володимир Валерійович, самовисування",NA,"0,07","62","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19977.html","100,00"
"Краснєвський Віталій Борисович, самовисування",NA,"0,07","56","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21542.html","100,00"
"Осарчук Дмитро Вікторович, самовисування",NA,"0,05","46","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20353.html","100,00"
"Черній Юрій Борисович, самовисування",NA,"0,05","46","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21552.html","100,00"
"Крезуб Максим Олексійович, самовисування",NA,"0,04","33","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18385.html","100,00"
"Коморний Дмитро Дмитрович, самовисування",NA,"0,04","32","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20620.html","100,00"
"Рачковський Роман Олександрович, самовисування",NA,"0,03","30","213","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19908.html","100,00"
"Швець Сергій Федорович, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",NA,"32,71","25 128","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21040.html","100,00"
"Маляревич Олесь Вікторович, Політична партія ""Європейська Солідарність""",NA,"22,25","17 091","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18806.html","100,00"
"Чумак Віктор Васильович, ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДЯНСЬКИЙ РУХ ""ХВИЛЯ""",NA,"9,01","6 925","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18488.html","100,00"
"Васильчук Вадим Васильович, Політична Партія ""ГОЛОС""",NA,"6,57","5 049","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17038.html","100,00"
"Безніс Олександр Олександрович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"6,52","5 010","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19841.html","100,00"
"Бузницький Василь Юрійович, політична партія Всеукраїнське об’єднання ""Батьківщина""",NA,"5,21","4 006","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19045.html","100,00"
"Швакель Олександр Євгенович, самовисування",NA,"3,44","2 644","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20338.html","100,00"
"Кударенко Степан Вікторович, політична партія Всеукраїнське об’єднання ""Свобода""",NA,"2,48","1 909","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21685.html","100,00"
"Медведенко Станіслав Юрійович, самовисування",NA,"2,30","1 774","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17252.html","100,00"
"Шишацький Дмитро Анатолійович, Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""",NA,"1,71","1 314","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21529.html","100,00"
"Васильєв Олександр Валерійович, самовисування",NA,"1,33","1 027","214","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15286.html","100,00"
