"District","9.К-сть виборців, які взяли участь у голосуванні","Богомолець","Бойко","Гриненко","Гриценко","Добкін","Клименко","Коновалюк","Кузьмін","Куйбіда","Ляшко","Маломуж","Порошенко","Рабінович","Саранов","Симоненко","Тимошенко","Тігіпко","Тягнибок","Цушко","Шкіряк","Ярош"
149,289,0,0,2,35,4,0,1,0,1,25,0,101,4,0,4,91,14,4,0,0,1
149,238,2,0,1,4,10,0,0,0,0,25,1,120,3,0,5,43,18,2,0,0,0
149,91,1,0,0,12,1,0,0,0,0,6,0,45,0,0,3,17,2,3,0,0,1
149,150,1,0,0,7,1,0,0,0,0,32,1,59,3,0,2,32,9,1,0,1,0
149,117,2,0,0,2,5,5,0,0,0,16,0,36,1,0,0,36,8,4,0,0,0
149,236,2,1,1,3,0,1,0,0,0,9,0,122,0,0,2,66,16,7,0,0,1
149,912,10,0,5,66,7,0,1,1,1,114,1,513,19,0,15,100,30,10,1,0,3
149,1347,16,1,5,102,7,1,2,1,0,148,2,757,26,0,23,174,54,10,2,0,4
149,1179,14,1,3,73,10,0,4,0,1,129,1,674,25,1,19,161,26,11,1,0,10
149,30,0,0,0,0,0,0,0,0,0,3,0,12,2,0,2,10,0,1,0,0,0
149,1185,21,3,4,81,15,0,0,0,1,137,2,652,23,0,18,150,39,9,0,1,4
149,1221,21,3,3,82,16,0,0,2,1,163,1,680,19,0,14,158,31,10,0,0,6
149,1302,26,0,4,98,2,0,3,1,0,197,1,694,19,0,9,197,23,11,0,0,6
149,835,8,1,0,41,5,1,0,0,0,93,0,514,10,0,9,116,18,7,0,1,1
149,1246,24,1,2,73,11,0,3,0,0,164,1,738,17,0,20,126,39,8,0,2,4
149,845,21,2,2,66,7,0,3,1,0,113,1,472,10,1,8,89,25,9,1,2,4
149,725,18,1,3,44,4,1,1,0,0,80,0,392,10,0,13,119,21,3,0,0,5
149,379,15,1,2,9,0,1,0,0,0,52,0,174,3,0,11,88,17,1,0,0,0
149,192,3,0,0,13,0,0,0,0,0,18,1,83,1,0,2,59,6,2,0,0,0
149,253,3,1,3,14,0,0,0,0,2,54,0,114,0,0,1,45,9,6,0,0,0
149,406,7,0,3,8,3,1,0,0,0,46,0,213,8,0,2,96,13,1,0,0,0
149,1156,7,4,4,46,7,2,1,0,0,157,2,626,16,0,6,216,33,7,0,0,7
149,81,0,0,0,5,0,0,0,1,0,8,0,28,1,0,1,26,10,1,0,0,0
149,73,0,0,0,3,0,1,0,0,0,7,0,35,0,0,0,13,10,3,0,0,0
149,125,0,0,1,5,0,0,2,0,0,7,2,74,0,0,1,30,3,0,0,0,0
149,199,4,0,1,21,1,0,0,0,0,20,1,87,2,0,8,43,9,1,0,0,0
149,497,1,1,5,42,1,0,0,1,1,66,0,180,6,0,9,161,18,1,0,0,1
149,283,4,0,4,37,8,0,0,0,0,54,0,119,12,0,1,35,9,0,0,0,0
149,393,4,1,0,34,2,0,0,0,2,71,0,170,3,0,5,76,17,5,0,0,0
149,206,7,0,0,16,1,0,1,0,0,35,1,68,4,0,10,51,4,7,0,0,0
149,551,5,1,2,15,4,0,0,0,0,46,0,352,11,0,2,88,11,6,0,1,0
149,321,8,0,5,11,0,0,0,0,0,71,0,150,4,1,7,43,19,1,0,0,0
149,543,7,0,2,35,5,1,0,0,0,80,3,286,4,0,4,91,21,2,0,0,1
149,369,5,0,2,12,4,0,1,0,0,51,1,183,5,0,2,96,3,2,0,0,1
149,229,1,2,0,6,3,0,0,0,0,17,0,132,10,0,6,40,6,5,0,0,0
149,115,1,0,1,5,0,1,4,0,0,16,0,46,0,0,0,31,4,6,0,0,0
149,261,12,0,2,8,2,0,0,0,0,49,0,116,4,0,2,50,6,8,0,0,1
149,263,4,1,1,15,5,0,2,0,0,40,3,119,1,0,8,23,35,2,0,0,0
149,237,6,5,2,5,7,0,0,1,0,17,1,103,10,0,7,49,20,2,1,0,0
149,631,7,0,9,30,7,1,0,1,2,74,1,341,9,0,15,94,18,8,0,1,2
149,290,5,0,0,8,0,0,0,0,0,53,0,153,4,0,0,50,10,1,1,0,1
149,248,5,0,2,9,0,0,1,0,0,27,2,131,6,0,4,50,5,4,0,0,0
149,76,0,0,1,10,0,0,0,1,1,10,0,29,0,0,2,15,5,1,0,0,0
149,179,0,0,3,2,2,0,0,0,0,43,1,81,0,0,1,41,3,2,0,0,0
149,166,2,0,1,2,2,0,0,1,0,33,0,85,1,0,3,30,3,1,0,0,2
149,310,4,0,4,24,3,0,0,0,0,53,2,170,4,0,2,28,7,4,1,0,0
149,132,1,0,0,4,0,1,0,0,0,19,1,60,0,0,1,40,2,1,0,0,0
149,381,9,3,1,19,0,0,0,1,0,82,0,163,5,0,2,72,18,4,0,0,1
149,119,0,0,0,2,0,1,0,0,0,13,0,72,0,0,1,20,5,3,0,0,0
149,312,6,0,1,22,8,0,1,0,0,34,0,168,3,0,6,48,12,3,0,0,0
149,456,6,0,8,27,0,0,1,0,1,41,4,214,6,0,15,114,7,5,1,0,1
149,164,1,0,0,6,0,0,0,0,0,14,0,85,2,0,4,43,5,3,0,0,0
149,660,22,0,0,33,4,0,2,0,2,60,2,331,9,0,7,139,36,4,1,0,0
149,150,2,0,0,5,0,1,0,0,0,16,0,79,1,0,0,34,8,3,0,0,0
149,91,1,1,1,1,5,0,0,0,0,4,0,52,1,0,0,15,7,1,0,0,0
149,366,4,0,0,25,4,0,0,0,0,67,1,141,6,1,3,87,13,4,0,0,1
149,220,4,0,2,5,4,0,0,1,0,35,0,106,6,0,5,37,11,0,0,0,3
149,180,2,0,0,6,0,2,2,0,0,48,0,79,2,0,2,27,6,1,0,0,0
149,100,2,0,0,1,1,0,2,0,0,8,1,26,2,0,2,50,2,1,0,0,0
149,281,7,0,1,13,6,0,0,0,1,53,3,94,5,0,1,73,17,7,0,0,0
149,1406,32,3,4,87,7,0,2,0,0,161,0,836,41,0,16,150,36,7,0,1,10
149,1253,20,1,4,99,17,3,2,0,0,109,0,725,21,0,24,137,46,16,2,0,8
149,1158,31,1,3,56,16,0,3,0,1,134,2,684,19,1,17,131,25,14,0,0,6
149,1313,45,5,7,92,12,1,4,1,1,104,1,749,32,0,41,132,49,17,0,1,6
149,1246,24,2,2,83,16,0,5,1,2,116,0,704,17,2,44,152,43,16,0,0,5
149,1160,28,1,5,57,23,0,9,0,0,85,0,696,21,0,28,134,31,24,0,0,5
149,1279,27,2,8,82,18,0,4,1,1,122,0,766,25,0,20,117,47,17,1,0,7
149,1167,23,1,4,74,20,0,5,2,0,86,2,692,19,0,33,137,42,17,0,0,4
149,1326,17,0,1,92,24,1,3,0,0,104,0,796,33,3,32,139,45,7,1,1,9
149,1219,41,1,1,90,13,0,9,0,0,111,1,702,33,0,24,110,53,9,0,1,11
149,1365,38,2,1,108,40,0,9,2,0,83,1,751,47,1,38,97,106,13,0,1,8
149,1319,28,2,11,108,17,0,4,0,2,130,0,748,31,0,30,137,35,13,0,0,5
149,1228,27,1,2,72,13,1,1,0,2,117,2,720,12,0,15,181,42,5,0,0,4
149,1108,16,2,2,75,10,1,3,1,1,85,1,687,16,0,4,152,26,10,0,0,6
149,1226,24,1,2,85,12,1,6,1,0,110,0,717,15,0,17,172,25,12,0,0,8
149,1145,24,2,1,89,5,0,2,0,0,104,1,703,15,0,18,120,29,12,1,1,8
149,1250,28,1,9,66,13,2,1,1,0,89,4,785,25,1,13,124,48,15,0,0,9
149,1265,33,3,5,88,9,1,3,1,1,107,1,807,27,0,10,117,28,7,0,0,5
149,1228,25,1,5,91,16,0,1,1,0,123,1,704,17,1,20,163,37,7,0,2,3
149,1199,31,0,1,50,16,1,2,2,0,103,0,748,15,1,9,185,19,3,0,0,3
150,1447,22,1,0,85,22,0,2,0,0,170,4,815,43,0,32,163,44,17,0,0,9
150,1265,12,6,8,88,24,1,5,0,0,173,3,663,19,1,21,169,45,10,0,1,4
150,190,2,0,0,17,5,0,0,0,0,24,1,90,3,0,2,36,4,2,0,1,1
150,252,7,0,0,8,1,0,0,1,0,53,0,91,7,0,7,61,10,2,0,0,1
150,220,3,0,0,11,0,0,1,0,0,32,2,99,4,0,4,45,13,4,0,0,0
150,141,3,0,0,2,3,0,0,0,0,11,0,80,6,0,0,22,10,3,0,0,0
150,223,3,0,0,6,2,0,0,0,0,28,0,123,3,0,4,44,7,2,0,0,0
150,118,2,0,0,1,0,0,1,0,1,1,0,53,0,0,1,45,9,4,0,0,0
150,150,0,0,0,5,2,0,0,0,0,15,0,84,1,0,0,31,7,3,0,0,0
150,1300,32,4,8,71,16,0,0,0,0,238,2,706,21,0,14,125,37,11,0,0,2
150,333,4,0,0,4,3,0,1,0,0,65,1,144,2,1,7,80,6,8,0,0,2
150,455,3,1,2,20,1,0,0,0,0,73,3,248,5,0,5,65,20,4,0,0,0
150,564,4,1,1,19,5,0,1,0,1,108,0,311,12,0,5,72,11,6,0,0,4
150,178,4,0,1,7,3,0,0,0,1,42,0,82,6,0,2,21,6,0,0,1,0
150,310,5,0,3,21,3,0,0,0,0,49,0,143,1,0,3,54,18,7,0,0,0
150,401,6,0,4,14,3,0,1,0,1,101,1,173,10,0,4,66,7,4,1,0,1
150,232,1,0,1,4,0,0,0,0,1,23,1,146,0,0,0,37,11,4,1,0,0
150,262,3,1,0,5,2,0,0,0,0,35,1,148,3,0,2,42,13,1,0,0,0
150,226,3,0,2,2,5,0,0,0,0,48,2,107,1,0,0,49,3,3,0,0,1
150,409,3,1,4,13,2,2,0,0,0,83,1,198,2,0,7,68,12,7,1,0,5
150,258,2,0,2,7,4,1,1,0,0,48,0,129,6,0,4,37,13,0,0,0,2
150,86,2,0,0,4,1,0,0,0,0,11,0,41,2,0,0,15,9,0,0,0,0
150,745,11,3,4,26,3,0,2,0,0,110,1,436,3,0,2,115,18,5,0,0,1
150,343,2,0,1,19,4,1,2,1,1,53,0,190,12,0,2,38,10,2,0,0,4
150,177,6,0,0,3,1,1,0,0,0,26,0,101,2,0,4,27,4,0,0,0,0
150,709,12,0,0,30,6,1,0,0,0,163,0,275,3,0,6,181,13,0,1,0,7
150,100,0,0,0,2,1,0,0,0,0,6,0,49,1,0,1,28,8,3,0,0,0
150,481,8,1,3,18,2,2,0,0,0,80,0,254,1,0,3,78,19,7,0,0,2
150,311,4,0,0,12,2,0,0,1,0,55,2,146,18,0,2,48,10,4,0,0,2
150,976,16,1,1,34,21,0,1,1,0,162,0,555,18,0,6,118,18,8,0,0,7
150,125,0,0,0,3,1,0,0,1,0,12,1,76,1,0,4,19,1,0,0,1,0
150,252,4,1,0,8,7,0,0,0,0,26,0,161,1,1,2,23,13,3,0,0,0
150,124,0,0,0,1,1,0,0,0,0,26,0,64,1,0,0,22,2,4,1,0,1
150,370,6,1,1,12,10,0,1,0,0,76,1,167,7,0,2,59,16,4,0,1,0
150,186,4,0,0,6,0,0,0,0,0,25,0,106,2,0,5,23,6,1,0,0,4
150,937,29,2,1,48,7,0,0,0,0,159,2,455,17,0,11,164,27,8,0,0,4
150,981,38,2,5,61,9,1,4,1,1,158,2,475,6,1,10,148,25,15,0,1,11
150,1205,40,1,5,101,4,1,1,1,2,163,2,586,34,0,15,185,28,17,0,0,8
150,1416,26,2,5,87,10,0,8,4,0,186,0,772,19,0,7,236,33,8,0,0,4
150,108,4,0,0,8,7,0,1,0,0,11,0,39,1,0,4,18,6,5,0,0,0
150,217,5,2,0,2,3,1,0,0,0,54,1,84,0,0,4,49,6,1,0,0,2
150,235,4,0,0,9,1,0,2,0,0,35,1,118,8,0,1,45,9,2,0,0,0
150,285,3,0,2,10,3,0,0,0,0,50,0,129,4,0,2,57,11,6,1,2,4
150,540,3,0,4,23,2,0,3,0,2,49,1,310,10,0,5,99,19,2,0,0,2
150,609,5,2,0,41,5,0,2,0,0,110,0,191,10,0,4,202,16,8,0,0,5
150,210,4,1,3,9,2,0,0,0,0,32,0,96,3,0,3,45,8,0,0,0,1
150,142,0,0,1,4,4,0,0,0,0,8,0,72,0,0,2,42,5,1,0,0,0
150,433,14,1,2,15,0,0,2,0,1,55,1,200,3,0,6,106,12,8,0,1,2
150,438,5,0,0,19,5,1,0,0,0,94,1,197,5,0,5,89,6,4,1,0,2
150,164,5,0,0,3,4,1,0,0,0,17,0,62,4,0,2,55,5,4,0,0,2
150,209,1,0,0,3,0,0,2,0,0,46,0,99,5,0,0,43,5,2,0,0,1
150,455,7,2,3,13,3,0,0,1,2,46,0,227,12,0,3,104,13,9,1,0,3
150,315,2,0,0,30,3,0,1,0,0,46,0,149,4,2,9,63,3,1,0,0,1
150,1206,30,5,7,84,6,2,4,2,0,131,1,641,11,1,12,205,36,11,1,0,3
150,114,1,0,2,9,2,0,1,0,0,11,0,60,0,0,0,17,7,3,0,0,1
150,405,5,0,1,13,5,0,4,0,0,59,0,129,14,0,10,143,18,0,2,0,1
150,1274,27,2,7,131,8,1,1,2,0,168,2,645,33,0,10,170,30,12,0,0,11
150,1264,25,3,8,133,19,1,2,1,1,188,2,597,25,2,14,163,40,18,0,2,4
150,1116,19,3,6,82,10,0,1,2,0,151,4,583,26,0,19,138,35,12,0,0,11
150,976,13,4,5,77,11,1,0,1,0,157,1,488,17,1,13,132,26,19,0,0,3
150,416,5,1,2,39,4,0,0,0,0,56,1,191,4,0,9,79,12,7,1,0,4
150,160,2,0,1,23,2,1,0,0,0,26,0,55,0,0,1,37,4,5,0,0,0
150,196,2,0,3,22,9,1,0,1,0,23,0,67,4,0,7,41,12,2,0,1,0
150,829,10,2,4,86,10,0,0,0,0,95,1,399,14,0,5,153,26,6,0,0,4
150,840,14,1,7,62,11,1,1,0,0,95,1,459,7,0,4,135,22,6,0,0,1
150,700,14,3,3,57,6,1,1,1,1,121,0,387,9,0,4,74,5,5,0,1,1
150,651,11,0,3,53,7,0,1,0,0,94,0,311,11,0,7,123,13,3,0,0,2
150,174,0,0,0,21,2,0,0,0,0,32,0,76,2,1,2,30,4,3,0,0,0
150,192,1,2,1,14,5,0,0,0,0,33,1,98,2,1,0,23,5,5,0,0,0
150,314,3,0,1,32,8,0,0,1,1,76,0,127,2,0,1,39,10,8,0,0,3
150,522,4,0,1,39,8,0,0,0,0,92,0,234,7,0,6,109,15,3,0,0,0
150,310,6,1,0,19,3,0,0,1,0,48,0,140,4,0,5,59,18,5,0,0,0
150,136,1,0,0,4,1,0,0,0,0,19,0,51,1,0,4,47,0,7,1,0,0
150,743,11,1,5,54,9,0,0,0,0,147,1,360,5,0,9,103,16,16,0,0,2
150,297,0,0,1,15,3,1,2,1,1,59,0,102,3,0,7,83,13,2,0,0,1
150,503,3,0,3,20,6,0,0,1,0,92,1,221,13,0,2,112,12,3,0,1,3
150,109,4,1,0,4,3,0,0,0,0,9,1,51,0,0,3,26,2,4,0,0,1
150,276,3,1,5,18,5,0,1,1,0,62,0,82,3,1,5,73,4,5,1,0,1
150,330,1,0,1,20,6,1,1,0,0,40,0,158,2,0,3,78,10,5,0,0,0
150,596,11,1,1,27,5,0,2,0,1,142,1,221,5,0,12,142,12,4,0,2,2
150,225,7,2,0,18,3,0,2,0,1,50,0,82,3,0,0,37,13,2,1,0,2
150,91,1,0,1,4,5,2,0,0,1,11,0,45,0,0,0,10,8,3,0,0,0
150,273,7,0,2,27,7,0,0,0,0,39,1,103,5,0,4,63,7,6,0,0,1
150,250,2,1,0,24,28,0,0,0,0,44,0,86,1,0,4,51,5,3,0,0,0
150,224,2,0,2,22,2,0,0,0,0,34,1,100,3,0,4,48,3,0,1,0,0
150,263,4,2,0,20,5,0,0,0,0,44,1,122,4,0,8,38,6,4,0,0,2
150,79,0,0,0,5,4,0,0,0,0,12,1,30,1,0,2,22,1,0,0,0,0
150,362,3,1,0,14,2,0,1,0,0,38,1,228,11,0,5,36,15,2,0,0,3
150,116,2,0,0,4,0,1,0,0,0,17,0,46,1,0,0,42,2,0,0,1,0
150,457,14,0,1,42,3,1,0,0,0,62,1,203,6,0,8,87,13,9,0,0,1
150,154,1,0,1,12,3,0,4,0,0,23,0,65,3,0,7,24,3,3,0,1,1
150,469,7,1,5,38,8,0,0,0,0,60,1,201,8,0,7,104,17,6,0,0,3
150,225,2,1,1,17,2,0,0,0,0,36,0,113,1,1,0,43,2,2,0,0,1
150,421,6,0,1,17,10,0,1,0,0,56,0,185,0,0,12,111,18,2,0,0,1
150,497,8,0,3,56,11,0,0,0,1,78,0,236,8,0,4,69,7,6,1,0,2
150,603,8,0,0,54,8,0,0,0,0,123,1,293,3,0,11,85,11,1,0,0,2
150,334,7,0,7,29,17,1,1,0,1,27,1,116,3,0,15,72,11,17,1,0,0
150,383,4,1,1,18,5,0,0,1,0,63,0,172,5,0,9,78,15,5,1,0,0
150,401,4,1,3,30,10,0,0,1,0,34,1,230,11,0,8,35,18,5,0,1,0
150,411,5,0,3,35,4,0,1,0,0,70,0,171,5,0,11,80,20,2,0,0,0
150,179,8,0,2,7,5,0,1,1,0,27,0,80,1,0,7,28,6,2,1,0,1
150,997,27,2,5,110,19,0,5,2,0,140,0,403,19,0,4,179,36,20,0,1,9
150,473,13,0,2,41,4,0,1,2,0,67,1,218,5,0,2,85,10,16,0,0,1
150,473,12,0,7,66,7,0,0,0,0,76,1,191,3,0,3,90,4,7,0,0,0
150,566,6,2,4,69,3,0,0,1,0,77,1,235,6,1,4,134,14,2,0,0,5
150,670,15,2,9,75,1,0,0,0,0,122,0,256,12,1,3,144,12,5,1,0,5
150,877,9,2,7,98,15,0,0,0,1,172,2,304,11,0,2,197,24,18,1,1,5
150,1194,19,1,14,121,7,0,1,1,2,243,2,425,31,1,9,255,29,16,0,0,4
150,978,15,1,5,95,5,0,3,0,0,175,2,341,18,0,4,264,13,16,0,0,4
150,125,5,0,0,3,0,0,0,1,0,28,1,47,1,0,0,32,3,3,0,0,0
150,536,8,2,6,25,2,0,5,0,0,84,0,275,8,0,4,88,20,4,0,1,0
150,618,13,0,10,49,11,0,5,1,0,90,1,248,10,0,7,131,17,3,3,1,2
150,436,11,1,8,54,3,1,0,1,0,54,2,158,12,0,3,100,8,10,0,0,6
150,82,0,0,2,12,0,0,1,0,0,12,0,37,1,0,2,11,2,1,0,0,0
150,202,2,0,0,7,6,0,1,1,0,10,0,83,0,0,3,73,12,2,0,0,0
150,286,4,0,2,29,1,1,0,1,1,50,0,134,4,0,2,42,4,7,0,0,2
150,166,1,0,0,10,6,0,0,0,0,42,0,49,4,0,1,40,4,1,0,0,1
150,39,0,0,0,0,0,0,1,0,0,2,0,21,0,0,0,12,1,2,0,0,0
150,92,1,0,0,10,0,0,0,1,0,14,0,37,0,0,0,22,3,1,1,0,1
150,236,6,0,4,18,2,1,0,0,0,14,1,81,3,0,5,86,11,2,0,0,1
150,51,0,0,1,0,0,0,0,2,0,7,0,22,0,0,1,11,3,2,0,0,2
150,82,3,0,0,2,5,0,1,0,0,10,0,29,0,0,3,16,6,5,0,0,0
150,550,2,2,5,78,2,0,1,0,0,52,0,238,5,0,2,130,16,10,0,0,1
150,91,2,0,1,7,1,1,1,0,0,2,0,56,0,0,2,11,5,1,1,0,0
150,202,9,1,1,25,4,0,4,0,0,37,0,77,1,0,2,30,6,2,0,0,0
150,112,2,0,3,10,0,2,0,0,0,25,0,23,1,0,0,36,5,1,0,0,1
150,1046,14,0,2,38,4,1,1,1,0,133,1,685,13,0,4,95,20,9,0,0,4
150,356,0,0,3,8,2,1,0,0,0,39,1,239,4,0,2,43,6,5,0,0,0
150,551,18,0,1,17,2,1,1,0,0,88,0,319,5,0,7,55,9,18,0,1,3
150,840,16,1,4,28,10,0,0,1,0,160,1,483,18,0,8,56,28,9,1,0,4
150,912,19,1,0,39,7,1,2,1,0,164,1,512,22,0,12,81,22,9,0,0,5
150,255,4,0,0,15,1,2,1,0,0,46,1,101,2,0,7,65,4,1,0,0,4
150,825,11,1,6,27,7,2,2,0,2,136,0,459,6,0,10,111,14,16,0,0,7
150,646,12,2,4,53,18,1,1,1,1,99,1,279,20,1,12,100,20,17,1,0,1
150,452,6,3,2,17,5,1,2,0,1,57,0,270,5,0,3,54,5,4,0,0,2
150,94,2,1,2,3,2,0,0,0,0,8,0,50,0,0,0,18,3,3,0,0,0
150,500,11,0,3,14,2,0,0,0,1,93,0,245,2,0,4,98,14,6,0,0,1
150,488,3,0,0,33,1,2,0,0,1,81,4,240,12,0,7,73,17,10,0,0,0
150,383,4,0,0,14,4,0,0,0,0,44,1,255,6,0,16,26,6,6,0,0,0
150,177,4,0,1,4,0,1,0,0,0,22,0,92,4,0,3,44,1,1,0,0,0
150,581,18,1,2,14,6,1,1,0,1,86,1,285,16,0,8,104,17,11,0,1,3
150,518,9,1,0,16,4,0,1,0,0,80,2,278,6,1,9,74,23,3,1,0,0
150,124,2,0,0,4,1,1,1,0,0,10,0,52,2,0,8,34,6,0,0,0,0
150,382,7,1,2,19,2,1,0,0,0,58,1,181,3,0,3,88,11,2,0,0,1
150,106,0,0,0,3,0,0,0,0,0,9,0,61,2,0,7,16,3,1,0,1,1
150,798,18,2,0,38,13,0,1,0,1,132,2,436,23,0,6,84,24,7,2,0,1
150,307,10,0,2,18,0,2,0,0,0,78,0,139,6,0,6,22,15,4,0,0,1
150,785,12,1,3,39,5,4,1,1,1,119,2,401,23,0,7,121,23,9,0,0,1
150,70,1,1,1,1,1,1,0,0,0,9,0,40,0,0,1,12,0,1,0,0,0
150,1003,29,0,4,27,15,0,1,1,0,136,1,554,22,0,12,127,46,12,0,0,5
150,354,4,0,0,8,5,0,0,0,0,40,0,206,5,0,7,62,6,2,0,0,2
150,270,2,0,4,7,2,0,1,0,0,17,0,179,2,0,0,49,5,2,0,0,0
150,630,6,0,3,21,23,0,0,2,0,129,3,294,17,1,19,76,15,12,0,0,1
150,146,2,0,0,4,4,0,0,0,1,22,0,61,2,0,6,37,0,6,0,0,1
150,64,1,0,1,2,1,0,0,0,0,9,0,27,1,0,1,18,0,3,0,0,0
150,70,1,0,0,3,2,1,0,0,1,7,1,24,3,0,0,21,2,1,1,0,0
150,236,5,0,0,14,4,2,1,0,0,42,0,96,3,0,7,53,8,1,0,0,0
150,138,1,1,0,14,4,0,0,2,0,13,0,59,2,0,3,31,4,2,2,0,0
150,222,2,0,0,2,3,1,1,0,1,67,0,95,3,0,3,29,7,6,0,0,1
150,86,0,0,0,0,1,0,0,0,0,24,0,42,2,0,0,12,1,3,0,0,0
150,848,10,1,7,37,7,6,0,0,0,153,1,487,4,0,8,75,22,12,0,1,1
150,111,1,0,0,0,3,0,0,0,0,17,0,64,1,0,0,16,3,2,0,0,1
150,227,1,0,0,2,2,0,1,1,1,38,2,127,3,0,3,34,10,0,0,0,0
150,284,5,1,1,7,6,0,0,1,1,67,0,166,0,0,3,17,5,1,0,0,0
150,229,0,0,0,2,1,1,0,0,0,18,0,152,0,0,2,50,2,0,0,0,1
150,284,1,0,1,9,2,10,0,0,0,43,0,145,2,0,2,47,10,6,1,0,1
150,100,0,0,0,1,0,0,0,0,0,14,1,64,0,0,1,16,2,1,0,0,0
150,328,5,2,2,15,8,1,1,0,0,56,0,156,14,0,17,33,11,2,1,0,1
150,473,8,1,1,26,2,0,0,0,0,58,1,290,7,0,12,47,13,4,0,0,1
150,211,8,0,0,7,2,3,0,2,0,24,0,106,2,0,0,48,7,1,0,0,0
150,207,1,1,0,4,3,3,1,0,0,25,0,143,4,0,1,15,3,2,0,0,0
150,804,31,0,8,40,8,0,4,1,1,160,1,360,13,0,14,97,46,11,0,0,1
150,758,18,0,2,36,8,0,1,0,1,160,1,342,7,0,5,96,56,12,1,0,6
150,757,12,4,4,39,6,0,0,0,2,139,0,376,13,0,9,105,32,11,0,0,1
150,453,9,0,2,31,3,1,2,0,0,117,1,186,5,0,3,62,16,8,0,0,2
150,208,1,0,1,6,5,0,2,0,1,52,0,99,1,0,2,26,6,3,0,0,1
150,183,6,0,4,2,7,0,0,0,0,50,0,70,6,0,1,23,10,2,1,1,0
150,309,2,0,3,15,7,0,0,0,0,70,0,160,5,0,3,29,11,2,0,0,0
150,274,3,1,0,11,3,1,1,0,0,53,0,137,10,0,3,34,14,0,0,0,0
150,307,2,1,0,10,4,1,2,0,1,62,2,150,6,0,7,47,9,1,0,0,0
150,406,5,1,4,26,5,1,1,0,0,104,0,123,11,0,9,91,14,7,0,0,1
150,164,1,0,1,8,3,0,0,0,0,43,0,61,1,0,4,22,13,2,1,0,0
150,537,10,0,3,18,5,0,1,2,0,70,1,299,8,0,3,96,14,1,0,1,3
150,536,7,1,1,21,2,0,2,0,0,134,1,218,5,0,4,108,19,7,0,0,0
150,373,7,0,1,9,3,0,0,0,0,69,0,163,13,0,9,75,17,1,0,0,3
150,381,7,0,1,14,1,1,0,2,1,95,1,182,8,1,5,45,16,0,0,0,1
150,309,4,0,2,9,2,0,1,0,1,64,2,125,9,0,1,74,7,3,1,0,3
150,293,8,2,0,10,7,0,0,2,0,38,2,107,3,0,2,88,17,2,0,0,2
150,559,11,0,3,47,6,1,1,0,1,99,1,238,13,0,1,111,12,6,0,0,1
150,382,11,2,1,16,3,2,0,0,0,85,1,137,5,1,12,73,26,5,0,0,1
150,704,6,1,2,30,3,1,1,3,0,144,0,320,15,1,0,128,25,11,0,1,1
150,312,4,0,2,11,2,1,0,0,1,62,2,151,4,0,2,53,8,5,0,0,1
150,1253,33,3,9,45,7,0,2,2,1,201,1,639,24,2,8,222,14,15,0,2,3
150,1063,17,7,1,32,10,0,0,3,0,156,0,542,29,0,16,201,17,7,0,1,7
150,1237,15,1,3,90,21,2,3,4,0,180,1,662,35,0,19,104,69,15,0,0,4
150,931,20,0,1,61,21,1,1,3,0,89,2,561,24,1,28,70,24,5,1,0,5
150,1182,30,1,4,55,14,2,1,1,0,143,1,626,25,0,27,159,53,20,1,0,3
150,1148,29,1,2,72,12,1,0,0,0,150,0,644,22,1,19,117,39,18,0,0,5
150,1176,19,3,0,75,25,1,2,2,1,105,1,707,25,0,29,101,48,13,0,1,10
150,1170,35,2,5,68,31,1,5,0,0,95,0,695,26,2,35,81,54,13,1,1,4
150,1103,29,0,1,73,15,0,2,2,0,118,2,662,30,2,18,78,32,14,1,0,7
150,1170,29,3,9,100,60,2,6,1,0,72,1,551,83,1,37,62,115,11,1,0,7
150,945,12,0,0,173,19,0,4,0,0,89,2,449,36,1,9,67,49,8,0,0,6
150,1295,32,0,3,101,17,0,2,0,0,123,1,755,21,0,24,117,50,17,0,1,16
150,935,16,0,3,72,9,0,3,1,0,76,0,604,19,0,12,62,34,14,0,0,2
150,1094,30,2,0,75,6,0,4,2,0,167,1,604,33,1,21,98,27,11,1,1,4
150,1309,31,1,1,73,33,0,4,2,0,121,2,776,26,1,29,100,67,16,1,0,7
150,1101,32,1,6,67,23,1,5,3,1,87,2,618,27,1,34,71,83,18,0,0,3
150,1103,20,1,5,86,22,0,0,0,0,131,2,615,27,2,26,98,30,14,0,0,6
150,916,16,0,1,92,12,0,4,2,0,113,0,516,21,0,9,67,39,5,1,0,7
150,1124,18,2,5,64,26,0,3,5,0,127,1,670,20,0,21,93,38,13,0,0,6
150,1161,38,3,9,95,14,0,3,3,2,134,0,637,23,0,14,118,34,13,1,0,9
151,1124,17,2,5,45,6,0,0,1,2,152,0,714,6,1,4,105,29,12,0,1,2
151,1028,12,0,1,47,6,1,3,0,1,140,0,619,7,0,11,138,16,12,0,0,6
151,1294,23,1,0,57,17,2,3,8,1,137,0,820,16,0,11,134,40,10,0,1,1
151,1515,35,0,6,69,8,0,4,0,0,178,8,923,19,0,14,172,51,10,0,0,4
151,1129,15,0,2,36,11,0,3,2,1,122,1,737,6,0,10,114,34,16,0,1,9
151,289,3,0,2,9,4,1,1,1,0,17,0,196,0,0,3,38,7,4,0,0,0
151,294,3,0,1,4,2,0,0,0,2,53,0,135,1,0,1,73,5,5,0,2,1
